,bubbleSort1,bubbleSort2,bubbleSort3,bubbleSort4,bubbleSort5,insertionSort1,insertionSort2,insertionSort3,insertionSort4,insertionSort5,mergeSort1,mergeSort2,mergeSort3,mergeSort4,mergeSort5,quickSort1,quickSort2,quickSort3,quickSort4,quickSort5,selectSort1,selectSort2,selectSort3,selectSort4,selectSort5,sortedness
16,63.296875,63.30454009433962,63.3203125,63.3203125,63.3203125,63.3046875,63.3046875,63.3203125,63.3203125,63.3203125,63.2890625,63.3203125,63.3203125,63.3203125,63.3203125,64.94866912688443,64.98748405612245,64.98778803661617,64.99204940025253,64.99192972715736,63.3046875,63.3046875,63.3203125,63.3203125,63.3203125,28529514
17,63.32421875,63.31640625,63.33203125,63.33203125,63.33203125,63.33203125,63.31640625,63.33203125,63.33203125,63.33203125,63.31640625,63.33203125,63.33203125,63.33203125,63.328125,64.97662228954081,64.9911112882653,64.98674665178571,64.97095098350253,65.03182212752525,63.33203125,63.31640625,63.33203125,63.33203125,63.33203125,28643786
21,63.34765625,63.33203125,63.34765625,63.34765625,63.34765625,63.34765625,63.33203125,63.34765625,63.34765625,63.34765625,63.33203125,63.34765625,63.34765625,63.34348958333333,63.34765625,65.01041666666667,65.01473496835443,64.97919170673077,65.0099139636076,65.02677149681529,63.34765625,63.33203125,63.34765625,63.34765625,63.34765625,36986277
18,63.33203125,63.31640625,63.33203125,63.33203125,63.33203125,63.33203125,63.31640625,63.33203125,63.33203125,63.33203125,63.31640625,63.33203125,63.33203125,63.33203125,63.328125,65.01795679209184,64.98750398596938,65.00017936862245,65.00074968434343,65.00428109217172,63.33203125,63.31640625,63.33203125,63.33203125,63.33203125,40430079
19,63.33981437969925,63.33203125,63.34765625,63.34765625,63.34765625,63.34765625,63.33203125,63.34765625,63.34765625,63.34765625,63.33203125,63.34765625,63.34765625,63.34765625,63.34375,64.97139362373737,65.0114228219697,64.99493561557789,65.01690705128205,65.02921796085859,63.34765625,63.33203125,63.34765625,63.34765625,63.34765625,44843091
20,63.34765625,63.33203125,63.34765625,63.34765625,63.34765625,63.34765625,63.33203125,63.34765625,63.34765625,63.34765625,63.33203125,63.347377232142854,63.34765625,63.34765625,63.34375,65.00353526536313,64.99044858870968,65.01535131369427,65.00580992879746,64.99750296677215,63.34765625,63.33203125,63.34765625,63.34765625,63.34765625,46356514
22,63.34765625,63.33203125,63.34765625,63.34765625,63.61328125,63.34765625,63.33203125,63.34765625,63.3515625,63.61328125,63.33203125,63.34765625,63.34765625,63.609375,63.61328125,64.99387937898089,65.0222755142405,65.01006610576923,65.02808544303798,65.11085838607595,63.34765625,63.33203125,63.34765625,63.3515625,63.61328125,50777719
23,63.61328125,63.59765625,63.61328125,63.61328125,63.61328125,63.61328125,63.59765625,63.61328125,63.61328125,63.61328125,63.59765625,63.61328125,63.61328125,63.609375,63.61328125,65.13496854707792,65.12389823717949,65.10739356884058,65.18614250886525,65.1470703125,63.61328125,63.59765625,63.61328125,63.61328125,63.61328125,54449415
24,63.61328125,63.59765625,63.61328125,63.61328125,63.6328125,63.61328125,63.59765625,63.61328125,63.61328125,63.632254464285715,63.59765625,63.61328125,63.61328125,63.62890625,63.6328125,65.12416888297872,65.15454799107142,65.14337904676259,65.14332932692308,65.17908653846153,63.61328125,63.59765625,63.61328125,63.61328125,63.6328125,60468109
25,63.63671875,63.625,63.640625,63.640625,63.640625,63.640625,63.625,63.640625,63.640625,63.640625,63.625,63.640625,63.63671875,63.640625,63.640625,65.12340448943662,65.14450374119718,65.15726669520548,65.18820256294964,65.14507757867133,63.640625,63.625,63.640625,63.640625,63.640625,65072629
26,63.640625,63.625,63.640625,63.640625,63.640625,63.640625,63.625,63.640625,63.640625,63.640625,63.625,63.640625,63.63671875,63.640625,63.640625,65.20298745598592,65.11544215425532,65.17173936631944,65.16603009259259,65.11645683453237,63.640625,63.625,63.640625,63.64059189618644,63.640625,72400093
28,63.640625,63.625,63.640625,63.652189555921055,63.65234375,63.640625,63.625,63.640625,63.65234375,63.65234375,63.625,63.640625,63.63671875,63.65234375,63.65234375,65.16892482517483,65.13175223214286,65.2073275862069,65.19944038120568,65.16273211050725,63.640625,63.625,63.640625,63.65234375,63.65234375,85473702
27,63.640625,63.625,63.640625,63.640625,63.640598244863014,63.640625,63.625,63.640625,63.640625,63.640625,63.625,63.640625,63.63671875,63.640625,63.640625,65.13775854316546,65.16907690602837,65.13615669964028,65.14220935314685,65.1236068618881,63.640625,63.625,63.640625,63.640625,63.640625,85645907
29,63.65234375,63.63671875,64.30715460526316,64.3125,64.3125,63.65234375,63.63671875,64.31194196428571,64.3125,64.3125,63.63671875,63.90234375,64.3125,64.3125,64.3125,65.14598214285714,65.18205325704226,65.65730274822695,65.70814732142857,65.68439345472441,63.65234375,63.63671875,64.3125,64.3125,64.3125,94368707
30,64.3125,64.3046875,64.3125,64.3125,64.31640625,64.3125,64.3046875,64.3125,64.3125,64.31640625,64.3046875,64.30859375,64.3125,64.31640625,64.31640625,65.64218114837398,65.61250620039682,65.69831452546296,65.74872159090908,65.58641209112149,64.3125,64.3046875,64.3125,64.3125,64.31640625,98475843
31,64.31640625,64.30859375,64.37009030963303,64.375,64.375,64.31640625,64.30859375,64.37109375,64.375,64.375,64.30859375,64.3125,64.375,64.375,64.375,65.66775568181818,65.72887731481481,65.77277417452831,65.80777698863636,65.75430045871559,64.31640625,64.30859375,64.37109375,64.375,64.375,108717532
32,64.375,64.3671875,64.375,64.375,64.37496661324786,64.375,64.3671875,64.375,64.375,64.375,64.3671875,64.37109375,64.375,64.375,64.375,65.79683916284404,65.74631076388889,65.83033130787037,65.73831810141509,65.69810779816514,64.375,64.3671875,64.375,64.375,64.375,120709565
33,64.37499003507654,64.3671875,64.375,64.375,64.375,64.375,64.3671875,64.375,64.375,64.375,64.36328125,64.375,64.375,64.375,64.375,65.79550970873787,65.76720252403847,65.76576967592592,65.70411931818182,65.78497023809524,64.375,64.3671875,64.375,64.375,64.375,125065751
34,64.375,64.3671875,64.375,64.37890625,64.37890625,64.375,64.3671875,64.375,64.37890625,64.37890625,64.36328125,64.375,64.37890625,64.37890625,64.37890625,65.74869791666667,65.75225694444444,65.72133953651685,65.72894965277777,65.77416723901099,64.375,64.3671875,64.375,64.37890625,64.37890625,128931223
35,64.37890625,64.37109375,64.37890625,64.37890625,64.37890625,64.37890625,64.37109375,64.37890625,64.37890625,64.37890625,64.3671875,64.37890625,64.37890625,64.37890625,64.37890625,65.72436797752809,65.73893229166667,65.76446600274726,65.75008680555555,65.77725694444445,64.37890625,64.37109375,64.37890625,64.37890625,64.37890625,132816780
38,64.6328125,64.625,64.6328125,64.6328125,64.6328125,64.6328125,64.625,64.6328125,64.6328125,64.6328125,64.625,64.6328125,64.6328125,64.6328125,64.62890625,65.87196180555556,65.85954861111111,65.86592881944445,65.89348958333333,65.86276041666666,64.6328125,64.625,64.6328125,64.6328125,64.6328125,138358702
37,64.6328125,64.625,64.6328125,64.6328125,64.6328125,64.6328125,64.625,64.6328125,64.63203125,64.6328125,64.625,64.6328125,64.6328125,64.6328125,64.62890625,65.89227430555556,65.901171875,65.846875,65.90625,65.883984375,64.6328125,64.625,64.6328125,64.6328125,64.6328125,139958438
36,64.37890625,64.625,64.6328125,64.6328125,64.6328125,64.37890625,64.625,64.63203125,64.6328125,64.6328125,64.62109375,64.6328125,64.6328125,64.6328125,64.62890625,65.75450721153847,65.88606770833333,65.8716643258427,65.86831597222222,65.8658420138889,64.3828125,64.625,64.6328125,64.6328125,64.6328125,141878435
