,bubbleSort1,bubbleSort2,bubbleSort3,bubbleSort4,bubbleSort5,dataSize,insertionSort1,insertionSort2,insertionSort3,insertionSort4,insertionSort5,mergeSort1,mergeSort2,mergeSort3,mergeSort4,mergeSort5,quickSort1,quickSort2,quickSort3,quickSort4,quickSort5,selectSort1,selectSort2,selectSort3,selectSort4,selectSort5
11,130.33117508561645,130.37890625,130.3828125,130.3828125,130.3828125,6000,130.3359375,130.3828125,130.3828125,130.3828125,130.3828125,130.37890625,130.3828125,130.3828125,130.3828125,130.3828125,130.37890625,130.3828125,130.3828125,130.3828125,130.3828125,130.374609375,130.3828125,130.3828125,130.3828125,130.3828125
12,130.4031908885542,130.45703125,130.45703125,130.45703125,130.4609375,6500,130.41015625,130.45703125,130.45703125,130.45703125,130.4609375,130.45703125,130.45703125,130.45703125,130.4609375,130.4609375,130.45703125,130.45703125,130.45703125,130.45703125,130.4609375,130.45295516304347,130.45703125,130.45703125,130.45703125,130.4609375
13,130.48006604381445,130.48828125,130.4921875,130.54296875,130.54296875,7000,130.48828125,130.4921875,130.4921875,130.54296875,130.54296875,130.48828125,130.4921875,130.54296875,130.54296875,130.54296875,130.48828125,130.4921875,130.54296875,130.54296875,130.54296875,130.48828125,130.4921875,130.537109375,130.54296875,130.54296875
14,130.5659839527027,130.57421875,130.59635416666666,130.6328125,130.6328125,7500,130.5703125,130.578125,130.6328125,130.6328125,130.6328125,130.57421875,130.578125,130.6328125,130.6328125,130.6328125,130.57421875,130.578125,130.6328125,130.6328125,130.6328125,130.5703125,130.578125,130.6328125,130.6328125,130.6328125
15,130.7163558467742,130.72265625,130.72265625,130.7265625,130.73046875,8000,130.71875,130.72265625,130.7265625,130.7265625,130.73046875,130.72265625,130.72265625,130.7265625,130.72786458333334,130.734375,130.71875,130.72265625,130.7265625,130.7265625,130.734375,130.71875,130.72265625,130.7265625,130.7265625,130.734375
16,130.7536292109929,130.774296320922,130.81640625,130.81640625,130.81640625,8500,130.75390625,130.81640625,130.81640625,130.81640625,130.81617647058823,130.75390625,130.81640625,130.81640625,130.81640625,130.81640625,130.75390625,130.81640625,130.81640625,130.81640625,130.81640625,130.75390625,130.81640625,130.81640625,130.81640625,130.81640625
17,130.90371347402598,130.97265625,130.97265625,130.97265625,130.99308894230768,9000,130.90625,130.97265625,130.97265625,130.97265625,131.0390625,130.97265625,130.97265625,130.97265625,130.97265625,131.04296875,130.97265625,130.97265625,130.97265625,130.97265625,131.0390625,130.9694169207317,130.97265625,130.97265625,130.97265625,131.0390625
18,131.0622511942675,131.13582871835442,131.13671875,131.2109375,131.2109375,9500,131.0625,131.13671875,131.13671875,131.2109375,131.2109375,131.06640625,131.13671875,131.2109375,131.2109375,131.2109375,131.0625,131.13671875,131.2109375,131.2109375,131.2109375,131.0625,131.13671875,131.20740327380952,131.2109375,131.2109375
19,131.2340783227848,131.234375,131.234375,131.234375,131.31150477707007,10000,131.234375,131.234375,131.234375,131.234375,131.3125,131.234375,131.234375,131.234375,131.234375,131.3125,131.234375,131.234375,131.234375,131.234375,131.3125,131.234375,131.234375,131.234375,131.234375,131.3125
20,131.33566810344828,131.33984375,131.33984375,131.33984375,131.33984375,10500,131.3359375,131.33984375,131.33984375,131.33984375,131.33984375,131.33984375,131.33984375,131.33984375,131.33984375,131.33984375,131.33984375,131.33984375,131.33984375,131.33984375,131.33984375,131.3359375,131.33984375,131.33984375,131.33984375,131.33984375
