,bubbleSort1,bubbleSort2,bubbleSort3,bubbleSort4,bubbleSort5,insertionSort1,insertionSort2,insertionSort3,insertionSort4,insertionSort5,mergeSort1,mergeSort2,mergeSort3,mergeSort4,mergeSort5,quickSort1,quickSort2,quickSort3,quickSort4,quickSort5,selectSort1,selectSort2,selectSort3,selectSort4,selectSort5,sortedness
0,12.177751064300537,6.102585077285767,6.4675610065460205,6.686371088027954,6.512757062911987,0.002260923385620117,0.002382040023803711,0.003809213638305664,0.002187013626098633,0.002354145050048828,0.08494687080383301,0.09417891502380371,0.0900728702545166,0.09703397750854492,0.09381389617919922,0.10209798812866211,0.10808014869689941,0.10252594947814941,0.1037600040435791,0.11800694465637207,4.81980299949646,4.660862922668457,4.989640951156616,5.087211847305298,4.94415807723999,12047
1,12.880637884140015,6.440708160400391,6.41666316986084,6.4309539794921875,6.583065032958984,0.007112979888916016,0.0023758411407470703,0.009798049926757812,0.002256155014038086,0.002249002456665039,0.09272313117980957,0.0957651138305664,0.09117889404296875,0.09356808662414551,0.08062195777893066,0.09887814521789551,0.10721206665039062,0.10821413993835449,0.11106395721435547,0.1013331413269043,4.889021873474121,4.92657995223999,4.8932719230651855,4.872663974761963,4.926783800125122,88977
2,13.066149950027466,6.52476692199707,6.388556957244873,6.456902980804443,6.415338039398193,0.002371072769165039,0.010501861572265625,0.005511045455932617,0.002248048782348633,0.0022649765014648438,0.08560013771057129,0.09027910232543945,0.07982182502746582,0.09230589866638184,0.09478402137756348,0.11533188819885254,0.10807108879089355,0.11356186866760254,0.11832499504089355,0.106842041015625,4.902400970458984,4.884315013885498,4.8569347858428955,4.88106107711792,4.8918211460113525,182840
3,12.853960037231445,6.455617189407349,6.471472978591919,6.443353176116943,6.4481260776519775,0.0023949146270751953,0.0022258758544921875,0.002178192138671875,0.0021789073944091797,0.0022590160369873047,0.09425711631774902,0.09766507148742676,0.1029210090637207,0.09414505958557129,0.09306001663208008,0.1142280101776123,0.10251498222351074,0.10948300361633301,0.09767484664916992,0.11192584037780762,4.929933071136475,4.957013845443726,4.839922904968262,4.942690134048462,4.826064825057983,306337
4,12.934335947036743,6.308844089508057,6.433592081069946,6.449765920639038,6.416074991226196,0.003702878952026367,0.0022559165954589844,0.002362966537475586,0.002335786819458008,0.002254009246826172,0.09635806083679199,0.09423518180847168,0.08829689025878906,0.10062599182128906,0.08327007293701172,0.1114962100982666,0.10565996170043945,0.10177803039550781,0.11328601837158203,0.1117410659790039,4.888335943222046,4.9332029819488525,4.914628028869629,4.901308059692383,4.951240062713623,311121
5,13.191367864608765,6.461457967758179,6.394038915634155,6.390305995941162,6.409418106079102,0.0036590099334716797,0.002177000045776367,0.003010988235473633,0.002210855484008789,0.0022368431091308594,0.10332298278808594,0.09371709823608398,0.09908819198608398,0.08964085578918457,0.09210586547851562,0.11015200614929199,0.10262703895568848,0.0959920883178711,0.11313295364379883,0.1084890365600586,4.9084391593933105,4.8617308139801025,4.9033849239349365,4.944371938705444,4.8556129932403564,754686
7,13.008846998214722,6.399494886398315,6.363079071044922,6.3863890171051025,6.4475319385528564,0.0022759437561035156,0.0022668838500976562,0.0026769638061523438,0.0022139549255371094,0.0022711753845214844,0.0897529125213623,0.09812402725219727,0.0954141616821289,0.09283995628356934,0.07299685478210449,0.1399219036102295,0.10373282432556152,0.12255096435546875,0.1021568775177002,0.11010885238647461,4.885183095932007,4.8929829597473145,4.864174127578735,4.914393186569214,4.843636989593506,1074438
9,12.683701038360596,5.878584861755371,5.947700023651123,5.8443920612335205,5.789237976074219,0.0024461746215820312,0.003920793533325195,0.002351999282836914,0.0022869110107421875,0.0022521018981933594,0.08251810073852539,0.08234906196594238,0.08577895164489746,0.07972192764282227,0.09073185920715332,0.10027122497558594,0.09093403816223145,0.09811019897460938,0.10583901405334473,0.09860110282897949,4.446110010147095,4.464127063751221,4.412725925445557,4.524698972702026,4.477596998214722,1078291
6,12.861987113952637,6.471603155136108,6.42152214050293,6.438071966171265,6.428752183914185,0.0022029876708984375,0.0022559165954589844,0.0023610591888427734,0.0023000240325927734,0.016891002655029297,0.09476518630981445,0.09336090087890625,0.10825395584106445,0.09237384796142578,0.09164690971374512,0.11310410499572754,0.11029195785522461,0.11124587059020996,0.10180807113647461,0.1119239330291748,4.898238897323608,4.92254114151001,4.883600950241089,4.917360067367554,4.913660049438477,1148916
8,13.491809129714966,6.359235048294067,6.426486968994141,6.38296103477478,6.313040018081665,0.008314132690429688,0.002298116683959961,0.0023381710052490234,0.009721994400024414,0.0023479461669921875,0.10560107231140137,0.0967400074005127,0.09499001502990723,0.09894704818725586,0.10067391395568848,0.10843086242675781,0.11149001121520996,0.10980987548828125,0.10347294807434082,0.10346698760986328,4.846475839614868,4.909060001373291,4.8993589878082275,4.900310039520264,4.928051948547363,1951271
10,12.169946908950806,5.81906795501709,5.942677021026611,5.913860082626343,5.840061902999878,0.0022499561309814453,0.0022699832916259766,0.003136873245239258,0.0022280216217041016,0.0020890235900878906,0.0858619213104248,0.07467103004455566,0.0861361026763916,0.08324003219604492,0.08574914932250977,0.10353612899780273,0.09495306015014648,0.09755802154541016,0.09182596206665039,0.09902119636535645,4.4907519817352295,4.510695934295654,4.4558141231536865,4.487738132476807,4.445511817932129,2562276
15,11.212512969970703,5.373766899108887,5.251439809799194,5.314738035202026,5.283305883407593,0.002357006072998047,0.0021860599517822266,0.0022411346435546875,0.0023479461669921875,0.0021750926971435547,0.07925200462341309,0.07952404022216797,0.07412600517272949,0.07558012008666992,0.07892990112304688,0.08701109886169434,0.08684492111206055,0.09632205963134766,0.09496808052062988,0.09215807914733887,4.074894905090332,4.046982049942017,4.057944059371948,4.061898946762085,4.09758186340332,2815512
12,11.609034061431885,5.33049201965332,5.308248043060303,5.2829060554504395,5.345661878585815,0.0021779537200927734,0.0022668838500976562,0.0023560523986816406,0.0023069381713867188,0.002218008041381836,0.07840991020202637,0.06866908073425293,0.08274412155151367,0.08581805229187012,0.07578206062316895,0.09023404121398926,0.09180402755737305,0.09039306640625,0.08682417869567871,0.09720301628112793,4.043004989624023,4.067350149154663,4.103211879730225,4.0900750160217285,4.067279100418091,3244692
11,12.061047792434692,5.2886128425598145,5.352157115936279,5.342865943908691,5.3869969844818115,0.0023298263549804688,0.002331972122192383,0.002210855484008789,0.002312898635864258,0.0023441314697265625,0.08369779586791992,0.07421207427978516,0.08412480354309082,0.07680296897888184,0.07770419120788574,0.08645820617675781,0.10272407531738281,0.08575606346130371,0.09699296951293945,0.09392523765563965,4.07545280456543,4.07378888130188,4.0533528327941895,4.060335874557495,4.104725122451782,3377138
13,11.540613889694214,5.295682191848755,5.28969407081604,5.401147842407227,5.322840929031372,0.002689838409423828,0.002218008041381836,0.002268075942993164,0.003042936325073242,0.002371072769165039,0.08037614822387695,0.08221602439880371,0.07862401008605957,0.08414196968078613,0.08026313781738281,0.0841679573059082,0.09201502799987793,0.1013479232788086,0.08417797088623047,0.09225988388061523,4.014129161834717,4.008239030838013,4.110974073410034,4.124891042709351,4.060513019561768,4549333
14,11.91615915298462,5.293542861938477,5.348501920700073,5.2823569774627686,5.386512041091919,0.0022652149200439453,0.0037641525268554688,0.0054950714111328125,0.0022292137145996094,0.002229928970336914,0.08689093589782715,0.08089590072631836,0.07328414916992188,0.07221698760986328,0.08013582229614258,0.08397793769836426,0.09139204025268555,0.09005594253540039,0.08335590362548828,0.08721208572387695,4.02613091468811,4.0721399784088135,4.052448987960815,4.034414052963257,4.0683510303497314,4556528
16,12.319786071777344,5.349029064178467,5.288832902908325,5.318693161010742,5.273540019989014,0.0022699832916259766,0.002902984619140625,0.0022602081298828125,0.002260923385620117,0.0022230148315429688,0.08454179763793945,0.07008099555969238,0.06863784790039062,0.07993221282958984,0.07512998580932617,0.0904378890991211,0.09964680671691895,0.0908360481262207,0.09465789794921875,0.09098696708679199,4.080409049987793,4.021468877792358,4.068932056427002,4.040088891983032,4.043231964111328,7182506
18,12.015237092971802,5.255183935165405,5.264715909957886,5.347386121749878,5.1780478954315186,0.002353191375732422,0.002246856689453125,0.002165079116821289,0.002254009246826172,0.0022649765014648438,0.0787649154663086,0.08175301551818848,0.07611799240112305,0.07880091667175293,0.0695798397064209,0.09087705612182617,0.0808708667755127,0.09860396385192871,0.09691309928894043,0.0854189395904541,4.03895902633667,4.044505834579468,4.0312089920043945,4.025193929672241,3.9951961040496826,7650150
17,11.877570867538452,5.3077661991119385,5.309144020080566,5.381142854690552,5.2396299839019775,0.002341032028198242,0.002185821533203125,0.002187013626098633,0.0021300315856933594,0.002279996871948242,0.07748293876647949,0.08319211006164551,0.08059096336364746,0.07492208480834961,0.07636809349060059,0.08658504486083984,0.09054803848266602,0.08667993545532227,0.09259200096130371,0.09102010726928711,4.054409027099609,4.014279127120972,4.109390020370483,4.002495050430298,4.058243989944458,8202861
19,12.157408952713013,5.262615919113159,5.331336975097656,5.2742919921875,5.234951019287109,0.0022149085998535156,0.0021691322326660156,0.002195119857788086,0.002151966094970703,0.0023109912872314453,0.07781410217285156,0.0793449878692627,0.07253289222717285,0.08294916152954102,0.07393813133239746,0.09272003173828125,0.0893402099609375,0.09380292892456055,0.09099507331848145,0.09954190254211426,3.994817018508911,4.04970383644104,4.00746488571167,4.010607957839966,4.002044916152954,8458443
20,12.447632074356079,5.294416189193726,5.247975826263428,5.271871089935303,5.211008071899414,0.0022258758544921875,0.002346038818359375,0.002334117889404297,0.002351045608520508,0.0022530555725097656,0.07291221618652344,0.07294201850891113,0.07321381568908691,0.07406997680664062,0.07696294784545898,0.09996891021728516,0.0867769718170166,0.0853419303894043,0.09284806251525879,0.0915060043334961,4.011629104614258,4.0055317878723145,4.011150121688843,4.056963920593262,4.028249025344849,9547077
22,11.380802869796753,5.2781641483306885,5.241505861282349,5.222804069519043,5.21422004699707,0.008522987365722656,0.0023500919342041016,0.006719112396240234,0.002315044403076172,0.0022690296173095703,0.07671904563903809,0.08221101760864258,0.08139300346374512,0.08542299270629883,0.07219600677490234,0.08653402328491211,0.08162498474121094,0.09247589111328125,0.08843994140625,0.08908605575561523,4.004145860671997,4.014034986495972,4.036866903305054,4.0153748989105225,4.01034688949585,12165484
21,13.488662004470825,5.246082067489624,5.225314140319824,5.334662199020386,5.273653030395508,0.006154060363769531,0.002279996871948242,0.0027008056640625,0.002196073532104492,0.0021779537200927734,0.07576584815979004,0.07619786262512207,0.07832598686218262,0.07428622245788574,0.08237791061401367,0.08973407745361328,0.08926200866699219,0.09392118453979492,0.09298920631408691,0.09210801124572754,3.9803519248962402,4.028483152389526,4.051641941070557,4.015671014785767,4.003156900405884,12842977
23,13.997637033462524,5.32499885559082,5.235107898712158,5.252017974853516,5.247353792190552,0.0021910667419433594,0.0029320716857910156,0.002187967300415039,0.0025899410247802734,0.002237081527709961,0.07023406028747559,0.07863187789916992,0.0713341236114502,0.07104992866516113,0.0742039680480957,0.08941793441772461,0.08562207221984863,0.08556008338928223,0.09330606460571289,0.0919179916381836,3.9987289905548096,4.041474103927612,3.9703369140625,3.998415946960449,4.014746904373169,13123125
24,13.805448055267334,5.313853979110718,5.264813184738159,5.257292032241821,5.288244009017944,0.002629995346069336,0.0021409988403320312,0.0023381710052490234,0.002310037612915039,0.002290010452270508,0.07025814056396484,0.07298493385314941,0.07932591438293457,0.07320618629455566,0.08260703086853027,0.09038805961608887,0.09137988090515137,0.08378982543945312,0.09340286254882812,0.09264707565307617,4.0416789054870605,4.04091215133667,4.024438858032227,4.000887870788574,4.022687911987305,14811240
25,13.013567924499512,5.275886058807373,5.279484033584595,5.228745937347412,5.198721885681152,0.004519939422607422,0.0023360252380371094,0.002192974090576172,0.002355813980102539,0.002212047576904297,0.07922101020812988,0.07748103141784668,0.07689404487609863,0.07784700393676758,0.07650089263916016,0.09183406829833984,0.09722495079040527,0.08448100090026855,0.0886390209197998,0.08466815948486328,4.010056972503662,4.022290945053101,4.033771991729736,3.9978911876678467,4.004209995269775,16411362
26,14.350090026855469,5.230008840560913,5.236379146575928,5.255812168121338,5.274206876754761,0.0022351741790771484,0.002257823944091797,0.0022749900817871094,0.0021681785583496094,0.002187967300415039,0.07512807846069336,0.0727078914642334,0.0774688720703125,0.07504701614379883,0.07363104820251465,0.08837890625,0.09771609306335449,0.08621096611022949,0.08402299880981445,0.0889589786529541,3.991075038909912,4.023950099945068,4.025146961212158,4.012160062789917,3.9998419284820557,18042040
28,15.709563970565796,5.233654022216797,5.342596054077148,5.222462892532349,5.289595127105713,0.002309083938598633,0.0023288726806640625,0.0021588802337646484,0.002148151397705078,0.002267122268676758,0.07776498794555664,0.0805201530456543,0.07997393608093262,0.07389116287231445,0.08192896842956543,0.09628605842590332,0.08440208435058594,0.09790897369384766,0.08281612396240234,0.08500385284423828,4.027662038803101,4.02728009223938,4.067359924316406,3.9878909587860107,4.021519899368286,18300818
27,14.515462875366211,5.2683069705963135,5.315936088562012,5.250303030014038,5.283782005310059,0.002341032028198242,0.0022668838500976562,0.0022649765014648438,0.0022428035736083984,0.0022590160369873047,0.08180999755859375,0.07421088218688965,0.07436990737915039,0.07438802719116211,0.07666802406311035,0.08315587043762207,0.09019994735717773,0.0931861400604248,0.09004807472229004,0.08687806129455566,3.9969890117645264,4.021465063095093,3.9811458587646484,4.031739950180054,4.036213159561157,20314637
29,13.638804912567139,5.215095043182373,5.556958913803101,5.329654932022095,5.331411838531494,0.009172201156616211,0.0023450851440429688,0.0023148059844970703,0.004169940948486328,0.002331972122192383,0.07485103607177734,0.07828116416931152,0.07878303527832031,0.07621598243713379,0.08634209632873535,0.09051799774169922,0.09250092506408691,0.09261798858642578,0.0936729907989502,0.07281088829040527,4.0403101444244385,4.047469139099121,4.108519792556763,4.097499132156372,4.059498071670532,21005517
30,14.564122915267944,5.195288181304932,5.255460977554321,5.182496070861816,5.272219896316528,0.003061056137084961,0.0028629302978515625,0.0070841312408447266,0.002293109893798828,0.0022249221801757812,0.07260489463806152,0.07196593284606934,0.07266712188720703,0.07631897926330566,0.07388091087341309,0.09156394004821777,0.09315204620361328,0.07965302467346191,0.0940849781036377,0.09067296981811523,4.068195104598999,4.124479055404663,4.049800157546997,4.002540826797485,4.045879125595093,23693392
31,16.868515014648438,5.279205799102783,5.284192085266113,5.212118148803711,5.245948076248169,0.0022649765014648438,0.0024840831756591797,0.002215147018432617,0.002341032028198242,0.002274036407470703,0.08286213874816895,0.0820310115814209,0.07597494125366211,0.08216500282287598,0.07819080352783203,0.08626890182495117,0.08993697166442871,0.09060907363891602,0.08633303642272949,0.09070682525634766,3.974640130996704,4.0210840702056885,4.017215013504028,4.044055938720703,4.028645992279053,26216112
34,14.745536088943481,5.2450339794158936,5.341978073120117,5.270555019378662,5.218995809555054,0.005994081497192383,0.002283811569213867,0.002246856689453125,0.0023529529571533203,0.0022878646850585938,0.07205605506896973,0.06883907318115234,0.0742650032043457,0.08194780349731445,0.07931184768676758,0.09361004829406738,0.09156584739685059,0.09196281433105469,0.08193087577819824,0.09032416343688965,4.028439998626709,4.022747993469238,4.026446104049683,4.0051658153533936,3.996005058288574,27429068
32,15.683103084564209,5.2520952224731445,5.36529803276062,5.219494819641113,5.24180006980896,0.005316972732543945,0.0022890567779541016,0.0022439956665039062,0.0021820068359375,0.004868984222412109,0.07791996002197266,0.0725259780883789,0.07752299308776855,0.0737309455871582,0.0750269889831543,0.0915069580078125,0.08555889129638672,0.08788490295410156,0.09587907791137695,0.08864593505859375,3.999659776687622,4.0498151779174805,4.011515140533447,3.990180015563965,4.060961961746216,27490247
35,13.96461796760559,5.269695043563843,5.296474933624268,5.22864294052124,5.239126920700073,0.0021779537200927734,0.002177000045776367,0.002137899398803711,0.0022678375244140625,0.0023560523986816406,0.07281804084777832,0.07724404335021973,0.07503008842468262,0.0768289566040039,0.07682490348815918,0.09043312072753906,0.08186101913452148,0.08884692192077637,0.09239983558654785,0.08834385871887207,4.043315887451172,4.056241989135742,3.995093822479248,4.0080249309539795,4.051435947418213,27702032
36,11.3056640625,5.249441146850586,5.273555040359497,5.3398308753967285,5.257381916046143,0.0023651123046875,0.0021729469299316406,0.002341032028198242,0.0029420852661132812,0.0021789073944091797,0.07545804977416992,0.08174490928649902,0.07885599136352539,0.07583403587341309,0.07352590560913086,0.09588789939880371,0.09122395515441895,0.0876460075378418,0.09247589111328125,0.09460806846618652,4.060221910476685,4.0279381275177,4.041218042373657,4.0321221351623535,4.032644033432007,28512619
33,15.687166213989258,5.261021852493286,5.241863012313843,5.271773099899292,5.3883140087127686,0.0022330284118652344,0.002187013626098633,0.0022020339965820312,0.0022280216217041016,0.0022559165954589844,0.08051609992980957,0.07503700256347656,0.07004785537719727,0.07250380516052246,0.07924914360046387,0.08812785148620605,0.08634686470031738,0.09414410591125488,0.08991599082946777,0.08966684341430664,4.042703866958618,4.0371551513671875,4.024259090423584,4.030611038208008,4.044428110122681,29023394
38,12.913259029388428,4.751022100448608,4.6965250968933105,4.7594521045684814,4.761311054229736,0.0022330284118652344,0.0023691654205322266,0.005724906921386719,0.0022029876708984375,0.003873109817504883,0.06963205337524414,0.07348418235778809,0.06856513023376465,0.07047891616821289,0.07023406028747559,0.0826730728149414,0.071990966796875,0.081298828125,0.07813692092895508,0.08269214630126953,3.6622049808502197,3.591629981994629,3.670351028442383,3.5962209701538086,3.647304058074951,32459501
37,20.057677030563354,5.244233131408691,5.274492979049683,5.1142189502716064,4.75575590133667,0.002346038818359375,0.0023479461669921875,0.0022568702697753906,0.0022039413452148438,0.003751993179321289,0.07273602485656738,0.079132080078125,0.07760906219482422,0.06482505798339844,0.07058191299438477,0.09398412704467773,0.09282398223876953,0.09150195121765137,0.08232617378234863,0.08188486099243164,3.9988529682159424,4.043390989303589,4.053235769271851,3.600813150405884,3.64109206199646,39202551
