,bubbleSort1,bubbleSort2,bubbleSort3,bubbleSort4,bubbleSort5,dataSize,insertionSort1,insertionSort2,insertionSort3,insertionSort4,insertionSort5,mergeSort1,mergeSort2,mergeSort3,mergeSort4,mergeSort5,quickSort1,quickSort2,quickSort3,quickSort4,quickSort5,selectSort1,selectSort2,selectSort3,selectSort4,selectSort5
0,4.5747668743133545,2.277034044265747,2.2659151554107666,2.2676620483398438,2.2686731815338135,26805,0.001116037368774414,0.0010809898376464844,0.0010809898376464844,0.0011169910430908203,0.001107931137084961,0.031481027603149414,0.030852794647216797,0.030809879302978516,0.031093120574951172,0.030915021896362305,2.213726043701172,2.192472219467163,2.1924779415130615,2.203014850616455,2.1938540935516357,1.7511649131774902,1.7385060787200928,1.7359988689422607,1.7435200214385986,1.736462116241455
1,4.550822019577026,2.273838996887207,2.271890878677368,2.2729508876800537,2.2688000202178955,110263,0.001132965087890625,0.0010781288146972656,0.0010750293731689453,0.0010809898376464844,0.0010960102081298828,0.03109884262084961,0.0309598445892334,0.031129121780395508,0.031246185302734375,0.03126883506774902,2.1927731037139893,2.190964937210083,2.190788984298706,2.196503162384033,2.1941659450531006,1.7380561828613281,1.7392091751098633,1.7387540340423584,1.7407848834991455,1.7380919456481934
2,4.571275949478149,2.2719080448150635,2.2682530879974365,2.269331932067871,2.2734599113464355,201506,0.001085042953491211,0.0010831356048583984,0.0011210441589355469,0.0011420249938964844,0.001177072525024414,0.031172990798950195,0.031059980392456055,0.031311988830566406,0.031098127365112305,0.030802011489868164,2.200455904006958,2.1950230598449707,2.198016881942749,2.1919782161712646,2.1915769577026367,1.739065170288086,1.7404661178588867,1.7481200695037842,1.7404248714447021,1.7439930438995361
3,4.547784090042114,2.274301052093506,2.2716479301452637,2.278109073638916,2.2722442150115967,365261,0.0010790824890136719,0.0011091232299804688,0.0011131763458251953,0.0011379718780517578,0.0011098384857177734,0.030992984771728516,0.031080961227416992,0.03104114532470703,0.03102707862854004,0.03108382225036621,2.1927149295806885,2.1982688903808594,2.1959831714630127,2.1903610229492188,2.1981120109558105,1.7408130168914795,1.7445669174194336,1.7464499473571777,1.7401740550994873,1.7447199821472168
4,4.593029975891113,2.271746873855591,2.2743189334869385,2.268357992172241,2.270128011703491,557941,0.001110076904296875,0.0011141300201416016,0.0011129379272460938,0.0011749267578125,0.0011458396911621094,0.030764102935791016,0.031138181686401367,0.030766963958740234,0.03070998191833496,0.031033039093017578,2.2023069858551025,2.195484161376953,2.191121816635132,2.194666862487793,2.193382978439331,1.7421300411224365,1.7452418804168701,1.7421259880065918,1.7393558025360107,1.7431910037994385
5,4.583363056182861,2.2721478939056396,2.2760870456695557,2.2773032188415527,2.267953872680664,860020,0.0011489391326904297,0.0011088848114013672,0.0011339187622070312,0.0010838508605957031,0.0010800361633300781,0.031129121780395508,0.031059980392456055,0.030705928802490234,0.03129696846008301,0.03111410140991211,2.1938910484313965,2.1931140422821045,2.1926960945129395,2.193297863006592,2.1944639682769775,1.7402188777923584,1.7434759140014648,1.7405130863189697,1.7447779178619385,1.738966941833496
6,4.641839027404785,2.2669339179992676,2.2686450481414795,2.272948980331421,2.266274929046631,1249407,0.0011029243469238281,0.0011129379272460938,0.0011091232299804688,0.0011432170867919922,0.001110076904296875,0.030929088592529297,0.031177997589111328,0.03096795082092285,0.031077146530151367,0.031032085418701172,2.206537961959839,2.1951050758361816,2.193394899368286,2.19399094581604,2.1949918270111084,1.746518850326538,1.7395260334014893,1.7354052066802979,1.7390120029449463,1.7392168045043945
7,4.573807954788208,2.2723910808563232,2.27331805229187,2.2747650146484375,2.2665629386901855,1464649,0.0011210441589355469,0.0010809898376464844,0.0011098384857177734,0.0011420249938964844,0.0010840892791748047,0.030843019485473633,0.031139850616455078,0.03118419647216797,0.030980825424194336,0.03138995170593262,2.1917660236358643,2.1920900344848633,2.192399024963379,2.1904470920562744,2.2004990577697754,1.7365851402282715,1.7388930320739746,1.7343230247497559,1.7392408847808838,1.7382409572601318
8,4.787108898162842,2.271435022354126,2.2735040187835693,2.266134023666382,2.2726218700408936,2163826,0.0010800361633300781,0.00115203857421875,0.0010809898376464844,0.0011091232299804688,0.0011081695556640625,0.031110048294067383,0.03104686737060547,0.031020164489746094,0.031016826629638672,0.031195878982543945,2.1925249099731445,2.226794958114624,2.193431854248047,2.193824052810669,2.192112922668457,1.7417590618133545,1.7447640895843506,1.7404539585113525,1.738058090209961,1.7417700290679932
9,4.836622953414917,2.2633681297302246,2.266895055770874,2.263532876968384,2.271378993988037,2657489,0.0011107921600341797,0.001110076904296875,0.0010800361633300781,0.0010819435119628906,0.0010819435119628906,0.031037092208862305,0.031171083450317383,0.030848979949951172,0.030904054641723633,0.03122401237487793,2.1926519870758057,2.1839349269866943,2.186190128326416,2.1981050968170166,2.186897039413452,1.7396111488342285,1.7349259853363037,1.7325458526611328,1.7380499839782715,1.735821008682251
10,4.813678979873657,2.2659151554107666,2.257291078567505,2.266731023788452,2.260491132736206,2712438,0.001077890396118164,0.0010809898376464844,0.0010759830474853516,0.0010819435119628906,0.001077890396118164,0.03107285499572754,0.030787944793701172,0.030894994735717773,0.030972003936767578,0.030904054641723633,2.188293933868408,2.192678928375244,2.186223030090332,2.185973882675171,2.1857330799102783,1.7332630157470703,1.7343981266021729,1.7317731380462646,1.733299970626831,1.736440896987915
11,4.815279006958008,2.262661933898926,2.267322063446045,2.2630739212036133,2.2620530128479004,3494158,0.0010790824890136719,0.0011360645294189453,0.0011229515075683594,0.0010800361633300781,0.001127004623413086,0.030816078186035156,0.030868053436279297,0.03114604949951172,0.03127098083496094,0.03091597557067871,2.1880838871002197,2.185723066329956,2.19326114654541,2.187169075012207,2.1851890087127686,1.7303390502929688,1.7339110374450684,1.7368218898773193,1.7336690425872803,1.7327020168304443
12,4.969192028045654,2.263836145401001,2.2706549167633057,2.2602500915527344,2.2669079303741455,4229548,0.0010771751403808594,0.0011398792266845703,0.0010828971862792969,0.0010800361633300781,0.0010831356048583984,0.030865192413330078,0.03084397315979004,0.031225919723510742,0.030910015106201172,0.030869007110595703,2.1876330375671387,2.194140911102295,2.186204195022583,2.1877260208129883,2.1865670680999756,1.7357430458068848,1.7347769737243652,1.7348499298095703,1.7333400249481201,1.7360119819641113
13,5.012385845184326,2.262822151184082,2.263760805130005,2.2599618434906006,2.265120029449463,5048369,0.0010788440704345703,0.0011799335479736328,0.0011138916015625,0.001146078109741211,0.0011150836944580078,0.031103134155273438,0.030681133270263672,0.03095102310180664,0.031169891357421875,0.031246185302734375,2.187124013900757,2.1912569999694824,2.189152956008911,2.1891469955444336,2.1872029304504395,1.7351219654083252,1.7371180057525635,1.7357978820800781,1.7391650676727295,1.7352919578552246
14,5.264585971832275,2.2662408351898193,2.2638700008392334,2.265195846557617,2.2653439044952393,5953282,0.0011038780212402344,0.001129150390625,0.0011219978332519531,0.0010869503021240234,0.001087188720703125,0.031071901321411133,0.03087592124938965,0.03115987777709961,0.030872821807861328,0.030970096588134766,2.1890060901641846,2.194640874862671,2.1852939128875732,2.186479091644287,2.187594175338745,1.736203908920288,1.7324779033660889,1.734591007232666,1.7348251342773438,1.7340359687805176
15,5.197812080383301,2.2648260593414307,2.262416124343872,2.2646169662475586,2.262726068496704,6897244,0.0010809898376464844,0.0011429786682128906,0.0010800361633300781,0.0011098384857177734,0.0011279582977294922,0.030930042266845703,0.030858993530273438,0.030955076217651367,0.030985116958618164,0.030861854553222656,2.193000078201294,2.1866910457611084,2.1870670318603516,2.1862399578094482,2.187579870223999,1.7384932041168213,1.7345788478851318,1.7346630096435547,1.7346899509429932,1.7348527908325195
16,5.262056112289429,2.266697883605957,2.2630929946899414,2.2658660411834717,2.266576051712036,7510665,0.001104116439819336,0.0010809898376464844,0.0011467933654785156,0.0010840892791748047,0.0010988712310791016,0.03134799003601074,0.03084087371826172,0.03088212013244629,0.031069040298461914,0.03093695640563965,2.186964988708496,2.1960489749908447,2.188120126724243,2.186167001724243,2.195230007171631,1.7340278625488281,1.7380578517913818,1.7358810901641846,1.7331671714782715,1.7344880104064941
19,4.742526054382324,2.2584609985351562,2.2636349201202393,2.2644150257110596,2.264153003692627,8373142,0.0010790824890136719,0.0010838508605957031,0.0010840892791748047,0.0010869503021240234,0.001203775405883789,0.031044960021972656,0.031108856201171875,0.030971050262451172,0.0309908390045166,0.031071901321411133,2.188645839691162,2.1852939128875732,2.18635892868042,2.1853699684143066,2.1844818592071533,1.7333409786224365,1.7334370613098145,1.733497142791748,1.7353081703186035,1.7344720363616943
17,5.587249040603638,2.2664248943328857,2.2660470008850098,2.2691650390625,2.2804489135742188,9143062,0.0011129379272460938,0.0010819435119628906,0.0011150836944580078,0.0011129379272460938,0.001110076904296875,0.03110194206237793,0.031080007553100586,0.030976057052612305,0.03088688850402832,0.030848979949951172,2.186997890472412,2.1843440532684326,2.1866660118103027,2.1819710731506348,2.189232110977173,1.736030101776123,1.7342820167541504,1.7325530052185059,1.7352209091186523,1.7536499500274658
18,5.552760124206543,2.264302968978882,2.2659249305725098,2.2664082050323486,2.2653658390045166,9174807,0.0010788440704345703,0.0011119842529296875,0.0011391639709472656,0.0011019706726074219,0.0010800361633300781,0.03101801872253418,0.031206846237182617,0.03099513053894043,0.031008005142211914,0.030786991119384766,2.186037063598633,2.18387508392334,2.1931209564208984,2.19154691696167,2.185338020324707,1.732511043548584,1.7364201545715332,1.7347490787506104,1.7354910373687744,1.7313752174377441
20,5.481239080429077,2.270397901535034,2.2660460472106934,2.264967918395996,2.270106792449951,10328785,0.0011250972747802734,0.0011088848114013672,0.001085042953491211,0.0011191368103027344,0.0011060237884521484,0.030802011489868164,0.031131982803344727,0.03125309944152832,0.031381845474243164,0.031011104583740234,2.186169147491455,2.1864449977874756,2.1961581707000732,2.184515953063965,2.190648078918457,1.7290759086608887,1.7299110889434814,1.7381598949432373,1.734036922454834,1.733354091644287
21,5.417879819869995,2.2650349140167236,2.264810800552368,2.2658820152282715,2.263978958129883,11112772,0.0010809898376464844,0.0010831356048583984,0.00115203857421875,0.0011260509490966797,0.0010800361633300781,0.031030893325805664,0.030869007110595703,0.03133702278137207,0.031193017959594727,0.03125,2.188722848892212,2.186429977416992,2.187103033065796,2.1864991188049316,2.188673973083496,1.7357721328735352,1.7359001636505127,1.7345540523529053,1.7368662357330322,1.73500394821167
22,6.276293039321899,2.2765331268310547,2.266968011856079,2.269170045852661,2.261559009552002,11113553,0.0011241436004638672,0.0010840892791748047,0.001138925552368164,0.0010809898376464844,0.0010819435119628906,0.03075098991394043,0.031203031539916992,0.031408071517944336,0.030841827392578125,0.030952930450439453,2.1897358894348145,2.1888949871063232,2.199842929840088,2.190242052078247,2.1921908855438232,1.7343621253967285,1.736572027206421,1.7394838333129883,1.7339890003204346,1.7338128089904785
23,6.4344868659973145,2.268867015838623,2.26495099067688,2.2621028423309326,2.2585361003875732,12858305,0.0010831356048583984,0.0011830329895019531,0.0011401176452636719,0.0011119842529296875,0.0011439323425292969,0.03178286552429199,0.0309450626373291,0.030968904495239258,0.030944108963012695,0.031177997589111328,2.2072129249572754,2.1886768341064453,2.187894105911255,2.1883230209350586,2.187230110168457,1.7391440868377686,1.7353379726409912,1.734205961227417,1.7342031002044678,1.7342429161071777
24,5.6996331214904785,2.2647571563720703,2.264094114303589,2.266530990600586,2.2657151222229004,15401610,0.0011060237884521484,0.0010800361633300781,0.0010828971862792969,0.0010831356048583984,0.0012240409851074219,0.031041860580444336,0.030930042266845703,0.03100109100341797,0.030752897262573242,0.031052827835083008,2.1889519691467285,2.18477201461792,2.196052074432373,2.1861610412597656,2.187777042388916,1.7321388721466064,1.7320380210876465,1.731929063796997,1.7365310192108154,1.7343180179595947
25,5.700476169586182,2.260852098464966,2.265500068664551,2.2595369815826416,2.26478910446167,16799816,0.0011019706726074219,0.0010979175567626953,0.0012018680572509766,0.0011150836944580078,0.0011119842529296875,0.03099513053894043,0.03123617172241211,0.030748844146728516,0.030818939208984375,0.030740976333618164,2.1824018955230713,2.1847078800201416,2.184965133666992,2.1920909881591797,2.185425043106079,1.7351398468017578,1.7329180240631104,1.7352371215820312,1.7346298694610596,1.7353098392486572
