,bubbleSort1,bubbleSort2,bubbleSort3,bubbleSort4,bubbleSort5,dataSize,insertionSort1,insertionSort2,insertionSort3,insertionSort4,insertionSort5,mergeSort1,mergeSort2,mergeSort3,mergeSort4,mergeSort5,quickSort1,quickSort2,quickSort3,quickSort4,quickSort5,selectSort1,selectSort2,selectSort3,selectSort4,selectSort5
0,155.61328125,155.71875,155.71875,155.71875,155.71875,500,155.62890625,155.71875,155.71875,155.71875,155.71875,155.71875,155.71875,155.71875,155.71875,155.71875,155.71875,155.71875,155.71875,155.71875,155.71875,155.6328125,155.71875,155.71875,155.71875,155.71875
1,155.734375,155.88671875,155.890625,155.890625,155.890625,1000,155.734375,155.8859375,155.890625,155.88984375,155.890625,155.87890625,155.890625,155.890625,155.890625,155.890625,155.990234375,156.01041666666666,156.00325520833334,155.99609375,156.00846354166666,155.734375,155.88671875,155.890625,155.890625,155.890625
2,155.896875,156.16015625,156.171875,156.171875,156.171875,1500,155.901953125,156.16015625,156.171875,156.171875,156.171875,156.16015625,156.171875,156.171875,156.171875,156.17578125,156.193359375,156.21842447916666,156.203125,156.211328125,156.21058238636363,155.90234375,156.16796875,156.171875,156.171875,156.171875
3,156.20263671875,156.37555803571428,156.37611607142858,156.38950892857142,156.390625,2000,156.22265625,156.37890625,156.37890625,156.390625,156.390625,156.3671875,156.375,156.38671875,156.390625,156.390625,156.42279411764707,156.43619791666666,156.45390625,156.46044921875,156.447265625,156.22265625,156.37890625,156.38225446428572,156.390625,156.390625
4,156.425,156.830078125,156.84140625,156.849609375,156.86328125,2500,156.43359375,156.83203125,156.84375,156.86328125,156.86328125,156.8125,156.83984375,156.84375,156.86328125,156.86328125,156.5625,156.88046875,156.92109375,156.91015625,156.91015625,156.43359375,156.83203125,156.84375,156.86328125,156.86328125
5,156.8810096153846,157.0213341346154,157.0294471153846,157.0390625,157.0390625,3000,156.8828125,157.0234375,157.04296875,157.0390625,157.0390625,157.01953125,157.0234375,157.0390625,157.0390625,157.04296875,156.95703125,157.09049479166666,157.09700520833334,157.130859375,157.11393229166666,156.8828125,157.0234375,157.04296875,157.0390625,157.0390625
6,157.08800551470588,157.2389705882353,157.2734375,157.28147977941177,157.30124080882354,3500,157.09375,157.2421875,157.2734375,157.30078125,157.3046875,157.21484375,157.2734375,157.2734375,157.30078125,157.3046875,157.21261160714286,157.38392857142858,157.38839285714286,157.42299107142858,157.42633928571428,157.09375,157.26041666666666,157.2734375,157.30078125,157.3046875
7,157.32403273809524,157.45703125,157.4568536931818,157.45703125,157.45703125,4000,157.34765625,157.45703125,157.45703125,157.45703125,157.45703125,157.45703125,157.45703125,157.45703125,157.45703125,157.4921875,157.55815972222223,157.5625,157.61279296875,157.5791015625,157.59228515625,157.34765625,157.45703125,157.45703125,157.45703125,157.48046875
8,157.54484375,157.68389423076923,153.74714543269232,153.76953125,153.76953125,4500,157.55078125,157.6875,153.75390625,153.76953125,153.76953125,157.68359375,153.6953125,153.7642578125,153.76953125,153.76953125,157.78515625,157.10234375,153.958203125,153.985546875,153.97890625,157.55078125,157.6875,153.75390625,153.76953125,153.76953125
9,153.79150390625,153.9296875,153.9296875,153.9296875,153.9296875,5000,153.79296875,153.9296875,153.9296875,153.9296875,153.9296875,153.9296875,153.9296875,153.9296875,153.9296875,153.9296875,154.05338541666666,154.2470703125,154.23111979166666,154.24381510416666,154.22233072916666,153.79296875,153.9296875,153.9296875,153.9296875,153.9296875
10,153.98006810897436,154.16704358552633,154.23595861486487,154.23828125,154.2421875,5500,154.015625,154.1953125,154.23828125,154.23828125,154.2421875,154.15234375,154.1953125,154.23828125,154.2421875,154.2421875,154.36467633928572,154.56863839285714,154.64481026785714,154.63169642857142,154.60574776785714,154.015625,154.1953125,154.23828125,154.23828125,154.2421875
11,154.27647569444446,154.51002038043478,154.54296875,154.54296875,154.54296875,6000,154.3125,154.54296875,154.54296875,154.54296875,154.54296875,154.453125,154.54296875,154.54296875,154.54296875,154.54296875,154.785400390625,154.984375,154.99072265625,154.978515625,154.9619140625,154.3125,154.54296875,154.54296875,154.54296875,154.54296875
12,154.59186921296296,154.83939302884616,154.8860294117647,154.890625,154.90594951923077,6500,154.59765625,154.84375,154.890625,154.890625,154.9375,154.73046875,154.84375,154.890625,154.890625,154.9375,155.11414930555554,155.32942708333334,155.35053453947367,155.37825520833334,155.40603298611111,154.59765625,154.84375,154.890625,154.890625,154.9375
13,154.95261270491804,155.14453125,155.1484375,155.1484375,155.203125,7000,154.95703125,155.1484375,155.1484375,155.1484375,155.203125,155.14453125,155.1484375,155.1484375,155.203125,155.2578125,155.5872961956522,155.69514973958334,155.70393880208334,155.71518342391303,155.7601902173913,155.00246710526315,155.1484375,155.1484375,155.19765625,155.25
14,155.2578125,155.3984375,155.45172275641025,155.453125,155.453125,7500,155.26171875,155.3984375,155.453125,155.453125,155.453125,155.3984375,155.3984375,155.453125,155.453125,155.453125,155.87920673076923,156.02779447115384,156.1385216346154,156.06475360576923,156.1048900462963,155.26171875,155.3984375,155.453125,155.453125,155.453125
15,155.47602982954547,155.84401633522728,155.84765625,155.8515625,155.85546875,8000,155.48046875,155.84765625,155.85133272058823,155.85546875,155.85546875,155.6875,155.84765625,155.8515625,155.85546875,155.859375,156.28515625,156.60078125,156.57547883064515,156.59496228448276,156.53997395833332,155.5341796875,155.84765625,155.8515625,155.85546875,155.85546875
