,bubbleSort1,bubbleSort2,bubbleSort3,bubbleSort4,bubbleSort5,insertionSort1,insertionSort2,insertionSort3,insertionSort4,insertionSort5,mergeSort1,mergeSort2,mergeSort3,mergeSort4,mergeSort5,quickSort1,quickSort2,quickSort3,quickSort4,quickSort5,selectSort1,selectSort2,selectSort3,selectSort4,selectSort5,sortedness
11,16.637288808822632,7.505004167556763,7.590115070343018,7.653591871261597,7.048225164413452,0.009133100509643555,0.002249002456665039,0.0025010108947753906,0.002454042434692383,0.0026040077209472656,0.09159708023071289,0.08638691902160645,0.08844304084777832,0.08042216300964355,0.09345197677612305,7.246442079544067,7.270435094833374,7.231215953826904,6.693372011184692,6.591362953186035,6.117250919342041,6.161014080047607,6.106152057647705,5.970661163330078,5.627922058105469,3019062
9,16.1910879611969,7.630527019500732,7.719070911407471,7.646574020385742,7.6303980350494385,0.0032749176025390625,0.0025739669799804688,0.012639999389648438,0.0024878978729248047,0.002482891082763672,0.09244203567504883,0.0909419059753418,0.09143710136413574,0.09607410430908203,0.0944969654083252,7.241795063018799,7.380074977874756,7.274829149246216,7.350963115692139,7.401520013809204,6.126888036727905,6.154917001724243,6.137225151062012,6.185950040817261,6.12317681312561,3024200
12,15.227855920791626,6.878268003463745,7.025253057479858,6.925029039382935,6.50080680847168,0.010284900665283203,0.002502918243408203,0.0025010108947753906,0.0024890899658203125,0.002488851547241211,0.06676006317138672,0.08254599571228027,0.08297610282897949,0.08823418617248535,0.08437585830688477,6.689038038253784,6.686470985412598,6.610590934753418,6.525874137878418,6.152611017227173,5.53182315826416,5.542139053344727,5.600811004638672,5.631030797958374,5.116606950759888,3659846
13,13.85436487197876,6.363415002822876,6.4521708488464355,6.387197971343994,6.385372877120972,0.002507925033569336,0.002523183822631836,0.002535104751586914,0.002563953399658203,0.004570960998535156,0.07945990562438965,0.08310699462890625,0.07874512672424316,0.07934999465942383,0.08025288581848145,6.079080820083618,6.061168909072876,6.066563844680786,6.118993043899536,6.0376341342926025,5.098919153213501,5.17029595375061,5.102588176727295,5.085150957107544,5.030641078948975,5046619
14,14.317976951599121,6.40410590171814,6.268229961395264,6.298359155654907,6.3151397705078125,0.0024309158325195312,0.0026149749755859375,0.004767179489135742,0.011590957641601562,0.002485990524291992,0.06657814979553223,0.07965517044067383,0.07385802268981934,0.07953214645385742,0.08902907371520996,6.1882219314575195,6.003324031829834,6.0138068199157715,6.1042749881744385,6.092205047607422,5.094907999038696,5.09292197227478,5.115548133850098,5.077604055404663,5.0371458530426025,6185407
15,13.988774061203003,6.301696062088013,6.302095890045166,6.362404108047485,6.24593186378479,0.0026030540466308594,0.0024809837341308594,0.002566099166870117,0.002420186996459961,0.002588987350463867,0.08213496208190918,0.07796311378479004,0.08265280723571777,0.07546401023864746,0.07636594772338867,6.104215145111084,6.083656072616577,6.0841898918151855,6.036800146102905,6.079164028167725,5.1573991775512695,5.056132078170776,5.149387836456299,5.137162923812866,5.080575942993164,6736069
16,13.72976303100586,6.26219916343689,6.362046003341675,6.21924901008606,6.243483066558838,0.0024280548095703125,0.0025250911712646484,0.002451181411743164,0.002652883529663086,0.002562999725341797,0.07849407196044922,0.07203793525695801,0.08144783973693848,0.07430291175842285,0.08164215087890625,6.078810930252075,5.9958531856536865,6.051375865936279,6.062317848205566,6.0535149574279785,5.03685998916626,5.09926700592041,5.1530539989471436,4.9753642082214355,5.075344085693359,7102717
18,13.968333959579468,6.31005597114563,6.234457969665527,6.191277027130127,6.359087944030762,0.0024390220642089844,0.0024149417877197266,0.0024881362915039062,0.0024900436401367188,0.0024869441986083984,0.08171796798706055,0.08260798454284668,0.08285403251647949,0.08111715316772461,0.08089208602905273,6.0086658000946045,6.100039005279541,5.9784839153289795,6.026840925216675,6.064416885375977,4.998840093612671,5.005044937133789,5.039693117141724,5.040738821029663,5.011510133743286,8034311
19,12.674113988876343,6.230195045471191,6.242194890975952,6.327996015548706,6.334888935089111,0.0025479793548583984,0.0026187896728515625,0.007560014724731445,0.003681182861328125,0.0024039745330810547,0.07692694664001465,0.07412004470825195,0.07917308807373047,0.07263517379760742,0.07251691818237305,5.973666191101074,6.042324066162109,6.010810136795044,5.963581085205078,6.010360956192017,5.04876184463501,5.061930894851685,5.017735004425049,5.121768951416016,5.024050951004028,8338223
17,15.020815134048462,6.172865152359009,6.2942540645599365,6.273189067840576,6.210099935531616,0.0024499893188476562,0.0025429725646972656,0.002474069595336914,0.0025599002838134766,0.0025060176849365234,0.07714200019836426,0.07989811897277832,0.0730440616607666,0.07996702194213867,0.0728309154510498,5.98975396156311,6.078155040740967,5.988193035125732,5.9714460372924805,6.052331924438477,5.045944929122925,5.063101053237915,5.0810768604278564,5.048861980438232,5.022257089614868,9081011
